"","assay","sample_name","avg","n_metab","n_metab_identified","median","sd","iqr","min_peak_height","max_peak_height","alpha_diver","norm_test_shapiro_pval","log_norm_test_shapiro_pval","percent_identified","avg_log2"
"485","Lipidomics","TL1A_1537",17523.2020182935,2950,562,4032.9545357191,133897.57237627,7754.7756451328,2.15491559643313,4304184.478406,5.91902621176686,2.20711197805681e-81,9.03788615875836e-25,19.0508474576271,14.0969788025378
"486","Lipidomics","TL1A_1543",14725.9660535804,2918,551,3794.20345675186,90935.7151754471,7697.20575193828,0.362376971009468,3135352.70855546,6.17666002027054,8.43457621863321e-81,2.30546571418871e-24,18.882796435915,13.8460746604638
"487","Lipidomics","TL1A_1549",14688.8459050153,2915,551,3560.51177348792,97515.9759248185,6930.1243897662,0.684181060462357,3165600.03566618,6.0676858543159,5.4617979008869e-81,1.288184631662e-26,18.9022298456261,13.8424334280972
"488","Lipidomics","TL1A_1555",12879.1599412752,2905,541,3368.57302447579,82868.5391130492,6860.61169031582,0.586667447446018,3069003.03339147,6.16719889385821,5.74099114352281e-81,2.37096130417808e-24,18.6230636833046,13.6527508745485
"489","Lipidomics","TL1A_1561",15651.653469523,2925,558,3837.84100749139,107375.58007202,7344.13318501941,1.57254553228427,3438488.05639684,6.01894502097219,4.43320872668058e-81,2.76851067169813e-27,19.0769230769231,13.9340274537217
"490","Lipidomics","TL1A_1567",18855.3354567279,2940,575,4628.56929939721,130820.246050249,8590.26434915686,5.0603371267979,4231409.36649593,6.02793122074006,3.94341289498477e-81,5.60937677468439e-25,19.5578231292517,14.2026851973561
"491","Lipidomics","TL1A_1573",11061.3495399219,2900,546,2500.84906521405,109030.389887459,4870.28932230996,1.29403535620787,3929079.8467855,5.62481100758416,6.829630311486e-82,1.20137241588899e-21,18.8275862068966,13.4332397918651
"492","Lipidomics","TL1A_1579",22219.5193501851,2928,556,5336.20433142824,145619.989066332,10320.0974222676,1.18386742181957,4592653.29133077,6.04402120011306,6.46050597651401e-81,3.80619967606289e-28,18.9890710382514,14.4395399884185
"493","Lipidomics","TL1A_1585",14680.16351952,2943,562,3557.66164807151,118670.511582232,6755.58017392474,0.394579503268687,4430681.10621766,5.92667733475493,1.47936175812196e-81,1.81810958346496e-25,19.0961603805641,13.8415804177229
"494","Lipidomics","TL1A_1591",18526.3158364692,2956,574,4199.51501523432,141831.22626654,7755.1870742164,1.104543478643,4194240.71412749,5.83117462414418,2.50442796458062e-81,1.21311511874166e-25,19.4181326116373,14.1772883935155
"495","Lipidomics","TL1A_1597",11505.8647599002,2890,529,2657.17317710464,109617.453750864,5172.24906520176,0.942673195158505,3916158.00947226,5.68919185692756,7.50884515469294e-82,1.99592879403138e-25,18.3044982698962,13.4900817975257
"496","Lipidomics","TL1A_1603",7932.64543595277,2883,533,2105.27004573309,59422.114603804,4548.84769253559,0.950410345424643,2539880.73443032,6.13102541819978,1.76458948971396e-81,3.15828455892205e-21,18.4876864377385,12.9535863512058
"497","Lipidomics","TL1A_1609",17851.4099201477,2824,543,2260.5260725726,191809.847287647,5470.34275007542,1.02228467961959,4864412.90582083,4.91532068952911,8.14772791031643e-82,7.98313744104115e-20,19.228045325779,14.1237504036344
"498","Lipidomics","TL1A_1615",14730.6557604038,2932,564,3588.67984630833,114374.764632833,7184.9954096745,0.229330958853865,4146174.91170009,5.97330443208225,1.80342760035531e-81,2.44919759567117e-27,19.2360163710778,13.8465340353967
"499","Lipidomics","TL1A_1621",14211.302082744,2929,558,3300.44327913267,131894.7861975,6033.98852728534,3.79368316230887,4554883.05510967,5.69209983513073,8.66586516829074e-82,4.97587081862064e-26,19.0508706043018,13.7947511242961
"500","Lipidomics","TL1A_1627",15758.3408207929,2901,539,3979.99821735935,106858.221011704,7952.67540581864,0.389233488247996,3699106.15370837,6.07191903014506,4.4303047034849e-81,3.08108940916641e-25,18.5798000689417,13.9438280224894
"501","Lipidomics","TL1A_1633",15386.7407031411,2910,543,3195.15247313671,133582.330605833,6564.02137216215,0.210743258770705,4336558.28406671,5.65144574202839,1.36829446475091e-81,1.54746875177783e-27,18.659793814433,13.9094000446529
"502","Lipidomics","TL1A_1639",5730.28188446668,2862,530,1250.94611753462,69187.2733665118,2365.71527978881,0.614415583255401,2811159.06331762,5.32318341885243,3.64727996751858e-82,3.30236365038668e-23,18.5185185185185,12.4843903945552
"503","Lipidomics","TL1A_1645",6613.45181139332,2843,523,1253.75609166685,81051.98502242,2497.9573292974,0.132585009125343,3155844.98477734,5.24330862417898,3.67636671841651e-82,7.12507342230943e-21,18.3960604994724,12.6911877502454
"504","Lipidomics","TL1A_1651",24650.0418331849,2908,548,5878.30435028727,147968.664259624,12411.0202933052,0.498694625894132,4795398.06157567,6.16427981293812,1.20533211845702e-80,1.82705368522837e-23,18.8445667125172,14.589302474529
"505","Lipidomics","TL1A_1657",14687.6303442845,2895,547,2567.92779168425,137467.935639569,5601.72567792744,0.744210162545713,4480519.70619571,5.44980347657529,1.12779407634201e-81,2.33492741442008e-21,18.8946459412781,13.8423140343739
"506","Lipidomics","TL1A_1663",10998.1443609356,2892,549,2705.43508824813,82777.9075111578,5251.56668794276,0.0495531447630668,3009024.01236159,5.97079730351681,2.29735121194985e-81,2.86883767101044e-27,18.9834024896266,13.4249725081077
"507","Lipidomics","TL1A_1669",18073.0858548735,2651,517,3013.27593777518,147173.85047676,12685.3558160922,0.526199527237893,4614030.2443692,5.67985943793789,2.05946951278033e-81,5.03445149254932e-20,19.5020746887967,14.141555237021
"508","Lipidomics","TL1A_1675",19291.162465524,2929,572,4302.94184995538,139742.083258,8948.23775945966,2.81380517153356,4660630.61876253,5.95922799516898,3.19187180556532e-81,1.04914167395686e-22,19.5288494366678,14.2356524608689
"509","Lipidomics","TL1A_1681",6450.05481260006,2821,504,1453.92204031141,57445.7449742521,3242.60160640431,0.0809895358258643,2361937.50784073,5.80471067003173,9.87969273362899e-82,1.5144686667755e-21,17.8660049627792,12.6550957052802
"510","Lipidomics","TL1A_1687",12339.2090108933,2915,560,2345.32346299964,129786.382395442,4773.06752621256,0.0201289742663846,4602487.85928671,5.4548932420228,5.95880327219346e-82,3.42510500584099e-27,19.2109777015437,13.5909622948928
"511","Lipidomics","TL1A_1693",8424.32080194093,2860,524,1998.70503254714,49643.1415385831,4530.07199982727,1.93544314254943,1681885.53534122,6.16144284391393,1.5185576699315e-80,9.22338942708081e-23,18.3216783216783,13.0403446605505
"512","Lipidomics","TL1A_1699",11863.6785024666,2878,532,2903.65883758028,87631.3382875653,6188.50146004472,3.33196879744111,3232231.83875207,6.0376126282671,2.33087409001844e-81,8.43728314503593e-24,18.4850590687978,13.5342637869403
"513","Lipidomics","TL1A_1705",7263.45921669334,2830,514,1615.48936615858,47321.5084961152,3782.22051625002,0.798535752359427,1836364.31403565,6.0579757522353,7.02390843958331e-81,3.99691080045635e-18,18.1625441696113,12.8264410789157
"514","Lipidomics","TL1A_1711",16720.6567011888,2924,557,3339.40319943643,131327.480498749,7278.03287533307,1.9559887279404,4592695.55628674,5.81465510744359,2.248621994512e-81,1.11543412068246e-24,19.0492476060192,14.0293438897041
"515","Lipidomics","TL1A_1717",7567.26240237813,2843,521,1502.49713667218,79307.0404222241,3141.41814186866,0.0495927381560648,2997456.22706797,5.51217082302698,5.74435844596349e-82,1.18233191948145e-24,18.325712275765,12.8855557575504
"516","Lipidomics","TL1A_1723",18353.0808680763,2928,560,4126.10508926206,136961.408007733,8376.19649872506,6.93025348638061,4558703.76304161,5.94125305201256,2.58448629319276e-81,9.86918447493889e-24,19.1256830601093,14.1637346431635
"517","Lipidomics","TL1A_1729",5896.80151181958,2842,509,1382.95837624988,59306.0763216321,2713.5464914232,0.196758636411602,2172758.20343391,5.64999848719,5.93845280471881e-82,3.00044677102502e-26,17.9099225897255,12.5257169180736
"518","Lipidomics","TL1A_1735",10307.5329792137,2906,547,1909.87176992223,115346.315647004,4031.72701257852,1.05364845398834,4190801.0932799,5.36439132180121,4.86415881309647e-82,2.00609687810597e-24,18.8231245698555,13.3314114567223
"519","Lipidomics","TL1A_1741",4259.79787412569,2732,491,835.41053367045,57111.3447957516,1959.81178650392,0.0918076248470641,2169290.24771478,5.12445585237991,2.84983525801848e-82,2.65436344534908e-20,17.9721815519766,12.0565692613774
"520","Lipidomics","TL1A_1747",3590.74395140735,2796,490,1069.63633412934,27110.5132311419,2113.89983845987,0.334627547820297,1065290.19301305,6.06410152767073,1.80581624021579e-81,6.01593071950013e-26,17.5250357653791,11.8100670657056
"521","Lipidomics","TL1A_1753",4890.30517851503,2613,488,641.69583054813,75123.510730281,2228.36072168059,0.3168061492417,2798206.59821374,4.72930950834435,2.31427327528268e-82,7.18188832351605e-19,18.6758515116724,12.2557087837439
"522","Lipidomics","TL1A_1759",1432.28938797679,2315,415,555.985563436497,10565.9259690346,1253.92263480836,0.583410201164867,439009.309941814,6.35943219012517,1.06601655442398e-81,2.70843654304426e-32,17.92656587473,10.4841072971101
"523","Lipidomics","TL1A_1765",4501.37459712942,2741,490,1076.68930977877,47918.3345255096,2507.65311014879,0.546234631444577,1881715.4144391,5.60899464472919,4.79168559631316e-82,5.45941823255387e-24,17.8766873403867,12.1361499131344
"524","Lipidomics","TL1A_1771",1266.48266778588,2517,476,374.57296818912,7816.21531078741,1149.47900105582,0.162762829539588,239854.30079563,6.23915058335708,6.13446679049271e-81,5.20571602413037e-24,18.9114024632499,10.3066116181117
"525","Lipidomics","TL1A_1777",1171.12282202214,2396,414,486.300322505785,4948.56852783076,1024.49221698847,0.484045289942287,135077.208980118,6.6590097878593,1.3521741960764e-79,2.92287078852672e-29,17.2787979966611,10.1936766717141
"526","Lipidomics","TL1A_1783",3384.45917973142,2807,535,838.23746184023,29409.0372114438,1747.17418613213,0.931697113362432,934988.397009023,5.78396910879414,1.09100940871425e-81,7.84723151784198e-23,19.0594941218383,11.7247096011639
"527","Lipidomics","TL1A_1787",4463.25337383012,2878,546,1347.15438587187,25824.564488716,2660.47268262424,0.0255057549089059,920263.690467312,6.30690047058862,1.11907150226847e-80,1.83087538176528e-24,18.9715079916609,12.1238799937373
"528","Lipidomics","TL1A_1793",6946.5882052966,2861,521,2108.46205114945,38528.01752736,4088.26130216316,0.825351361473565,1402373.41830437,6.34278670606297,1.61667743086499e-80,6.91926012191497e-25,18.210415938483,12.7620888613676
"529","Lipidomics","TL1A_1799",9448.20340763128,2862,516,2293.50940020841,64912.9032701953,4691.96176515051,1.13154633086879,2257618.89840935,6.00534468470976,4.5652999134477e-81,3.21401110432514e-27,18.0293501048218,13.2058243090947
"530","Lipidomics","TL1A_1805",14767.944616406,2920,556,2944.01772494869,139973.564097101,5970.30951757087,0.705528964058288,4609782.70716644,5.54727322301767,9.15318370747982e-82,3.79787104668312e-27,19.041095890411,13.8501814271781
"531","Lipidomics","TL1A_1811",15912.2298917357,2945,570,3424.50716417174,137503.163513747,6456.38499557895,0.284680522186591,4636916.70559511,5.74577954417578,1.24858862174811e-81,5.9798278345817e-26,19.3548387096774,13.9578484043023
"532","Lipidomics","TL1A_1817",10085.1890536168,2913,549,2366.70055268671,91911.2644110816,4505.68013243793,2.21621070899516,3351252.00986053,5.74700899513387,8.99436249068539e-82,4.46305856101655e-24,18.8465499485067,13.2999505080377
"533","Lipidomics","TL1A_1823",15820.7934325404,2914,555,4062.88076444803,104552.385475733,8506.80373401867,0.56384154996973,3450006.24718476,6.14883293230906,4.56566899574704e-81,1.15573732673692e-24,19.0459849004804,13.9495343341318
"534","Lipidomics","TL1A_1829",7276.57023340999,2824,512,1579.77850497192,72366.0893418797,3237.73271465386,0.579222212278211,2438281.06718483,5.53394533038786,7.03392945546787e-82,4.42733919910779e-25,18.1303116147309,12.8290428898666
"535","Lipidomics","TL1A_1835",4608.23516094917,2836,495,1366.78546602209,29158.6927602019,2732.94570282625,0.071021123623467,1064277.17161897,6.22254605339747,5.60433532179197e-81,8.25165315874432e-24,17.4541607898449,12.1699986248969
"536","Lipidomics","TL1A_1841",255.060009817741,1193,278,255.060009817741,1320.31085340527,158.04390908294,0.00405056741825405,67945.9039414357,7.18579165254009,5.08491806742925e-82,4.30117102804991e-58,23.3025984911987,7.99469291011766
"537","PrimaryMetabolite","BSD2205A",14575.7042654028,1055,269,1350,93960.0953739759,3807.5,38,1917122,4.40237123139586,1.44125899574219e-56,6.70869645053156e-13,25.4976303317536,13.8312779724543
"538","PrimaryMetabolite","BSD2205B",13005.4274881517,1055,269,735,104870.252183426,2384.5,17,2645343,3.93182098928822,4.0063391811166e-57,8.53735140364249e-15,25.4976303317536,13.666826200968
"539","PrimaryMetabolite","BSD2205C",17482.5284629981,1054,269,2328,86019.0325172276,7416,144,2067628,4.98266603317849,9.99297903817516e-56,6.88826579072459e-15,25.5218216318786,14.0936262335658
"540","PrimaryMetabolite","BSD2205D",14158.4066350711,1055,269,1545,162796.031973368,4006,49,5098024,3.97146235541887,5.49983499564069e-58,1.54593724161733e-12,25.4976303317536,13.789371295463
"541","PrimaryMetabolite","BSD2780E",19302.5322580645,1054,269,2310,90120.9994355596,6716,92,1685102,4.95659178778066,2.40322543511644e-55,1.03622878670059e-14,25.5218216318786,14.2365025035458
"542","PrimaryMetabolite","BSD3178A",18934.5668246445,1055,269,3182,113244.537526535,8401.5,184,2196864,4.86922537352171,1.08335980014962e-56,7.32454826849466e-14,25.4976303317536,14.2087347959085
"543","PrimaryMetabolite","BSD3178B",14153.5658767773,1055,269,1222,116045.74212708,3132.5,56,2805246,4.10366372333096,2.86806688096665e-57,5.24957482479162e-15,25.4976303317536,13.7888779537822
"544","PrimaryMetabolite","BSD3178C",20184.4933586338,1054,269,1707,163101.98181817,3904,198,4852068,4.38391277949894,2.30104118108028e-57,8.49045112478935e-29,25.5218216318786,14.3009597544204
"545","PrimaryMetabolite","BSD3205A",14508.5213270142,1055,269,1786,79883.4451988522,4723,46,1192493,4.62408059132948,4.99226619294805e-56,6.37749821179391e-13,25.4976303317536,13.8246128704986
"546","PrimaryMetabolite","BSD3205B",20120.5317535545,1055,269,2084,116128.016268839,6372.5,56,2906199,4.64124317837487,3.06393237695067e-56,3.89062229040423e-14,25.4976303317536,14.296380813325
"547","PrimaryMetabolite","BSD3205C",15458.7165876777,1055,269,1928,104184.830638846,5513.5,83,2672809,4.60158255736,6.72178377109289e-57,9.04959471441585e-15,25.4976303317536,13.9161329284725
"548","PrimaryMetabolite","BSD3205D",16044.4454976303,1055,269,1822,131315.273611008,4984.5,146,3502996,4.41684192504311,1.97794051457733e-57,1.25786445800091e-18,25.4976303317536,13.9697863099207
"549","PrimaryMetabolite","BSD3448B",17303.1222748815,1055,269,2241,99130.9112283127,5628,65,1730075,4.62387553195868,3.26251526631817e-56,3.4406975466451e-13,25.4976303317536,14.0787447690909
"550","PrimaryMetabolite","BSD3448D",17702.4862559242,1055,269,2217,105464.236055778,5792.5,64,2094702,4.65898510144995,1.97040094091598e-56,1.22428166629451e-13,25.4976303317536,14.1116643758575
"551","PrimaryMetabolite","BSD3590A",17404.0710900474,1055,269,1761,96128.2000444077,5215.5,49,1509090,4.58917336079936,5.5989533573162e-56,1.06449174552461e-15,25.4976303317536,14.087137194499
"552","PrimaryMetabolite","BSD3590C",14793.0218009479,1055,269,2118,94555.7209130752,5365.5,75,2356212,4.72217811418633,8.62544286107385e-57,7.00381005362781e-13,25.4976303317536,13.8526291643695
"553","PrimaryMetabolite","BSD4031A",17001.0236966825,1055,269,2236,90825.8077982537,5952,85,1527475,4.70824439554415,6.43652410125898e-56,2.77744906726191e-13,25.4976303317536,14.0533339987161
"554","PrimaryMetabolite","BSD4031C",18632.4104265403,1055,269,2619,116721.915813037,6825.5,80,3371130,4.85711345378025,7.87292419280491e-57,1.95567896254487e-18,25.4976303317536,14.1855267036126
"555","PrimaryMetabolite","BSD4031D",14323.9383886256,1055,269,1818,109487.502027167,4847.5,78,3171891,4.50498560428217,2.87451689581574e-57,1.07328821580431e-12,25.4976303317536,13.806140597888
"556","PrimaryMetabolite","BSD4257A",12361.2151658768,1055,269,669,141498.597405806,1749,26,3351863,3.46640545012285,7.3381546694572e-58,7.42949104299692e-17,25.4976303317536,13.5935329535047
"557","PrimaryMetabolite","BSD4257B",14425.7327014218,1055,269,1830,66107.3160941463,4465.5,53,858161,4.77364593536182,5.16594267290808e-55,2.52359154347815e-14,25.4976303317536,13.8163569766082
"558","PrimaryMetabolite","BSD4257D",17783.8132701422,1055,269,1935,96065.4178824711,5306.5,61,1554573,4.6429222870572,6.7047170043998e-56,2.38778174859724e-13,25.4976303317536,14.1182770848233
"559","PrimaryMetabolite","BSD4362E",14875.517535545,1055,269,1600,133104.237381491,4332.5,85,3983257,4.30072976769589,1.36000386948738e-57,6.64817654468081e-15,25.4976303317536,13.8606522417835
"560","PrimaryMetabolite","BSD4362F",13091.8633776091,1054,269,1416,174240.476837529,3463.5,62,5524989,3.75283497664541,3.74692074418202e-58,5.41418658071835e-12,25.5218216318786,13.6763828316312
"561","PrimaryMetabolite","BSD5304A",14869.7895734597,1055,269,1045,113146.72871403,3108,15,2587479,4.2022340322139,4.50152931180849e-57,3.79346016153233e-12,25.4976303317536,13.8600966111043
"562","PrimaryMetabolite","IL001",16017.1962085308,1055,269,1754,83633.0912166469,5139,61,1769593,4.7986812983051,7.66434196114262e-56,5.78566907483921e-16,25.4976303317536,13.967334007317
"563","PrimaryMetabolite","IL007",19148.1829383886,1055,269,1623,136745.363289329,5351,110,3368775,4.4056170635688,5.63178968656527e-57,9.64342209543116e-20,25.4976303317536,14.2249198740415
"564","PrimaryMetabolite","IL013",20791.6691943128,1055,269,1870,132777.081650951,6039,62,2989223,4.52479122595406,1.30732725245302e-56,8.89275624190336e-16,25.4976303317536,14.3437179646668
"565","PrimaryMetabolite","IL019",16330.0379867047,1053,269,1475,87840.4628260991,4121.5,101,1660254,4.61397722396805,8.26147751613054e-56,1.710614726132e-19,25.5460588793922,13.9952405264299
"566","PrimaryMetabolite","IL025",14330.8872037915,1055,269,1536,72455.2464105089,4182.5,59,1102936,4.71988055756825,1.39202141845588e-55,2.06152624056578e-13,25.4976303317536,13.8068403070064
"567","PrimaryMetabolite","IL031",15346.1203791469,1055,269,1616,80392.2846239287,4314.5,64,1415518,4.69851151556279,9.23505754492593e-56,3.99454127213656e-16,25.4976303317536,13.9055863564998
"568","PrimaryMetabolite","IL037",13761.9090047393,1055,269,1528,75490.9825970367,4213,58,1623348,4.64249811086707,5.82165580582567e-56,6.1224812855098e-15,25.4976303317536,13.7483929891709
"569","PrimaryMetabolite","IL043",14399.0834123223,1055,269,1543,74511.5214435569,3943,70,1233556,4.64984431078581,1.20917894493833e-55,5.6214356295729e-16,25.4976303317536,13.813689357982
"570","PrimaryMetabolite","IL049",13848.65337132,1053,269,1195,67840.9975071222,3179.5,51,938716,4.61903158340785,3.02684322421704e-55,1.47731384872975e-18,25.5460588793922,13.7574580764757
"571","PrimaryMetabolite","IL055",15949.1573459716,1055,269,1782,82835.3262146481,4687,102,1497584,4.70166752685974,1.03230623059488e-55,1.04288495173278e-16,25.4976303317536,13.9611925825426
"572","PrimaryMetabolite","IL061",14442.43507109,1055,269,1467,73104.8737175914,3976.5,41,1072539,4.65923202501246,1.63107081087702e-55,6.19131382073946e-16,25.4976303317536,13.8180263883125
"573","PrimaryMetabolite","IL067",14369.3798670465,1053,269,1550,69325.0595769063,4040,72,1109067,4.73490462427173,2.85997976508427e-55,1.75093216251907e-15,25.5460588793922,13.8107101809382
"574","PrimaryMetabolite","IL073",19535.5413105413,1053,269,2275,114842.733749416,6781,214,2788991,4.79007649600623,1.76992723221133e-56,1.38823113614152e-19,25.5460588793922,14.2538136112786
"575","PrimaryMetabolite","IL079",14249.1823361823,1053,269,1136,78146.5836734534,3891,84,1316283,4.56284668982099,6.91327761167182e-56,1.2023379044876e-19,25.5460588793922,13.79859151473
"576","PrimaryMetabolite","IL085",19533.440645774,1053,269,2307,106640.618877599,7222.5,153,2357227,4.83688785540538,3.66839660093633e-56,5.10145056855449e-18,25.5460588793922,14.2536584693479
"577","PrimaryMetabolite","IL091",15652.2625592417,1055,269,1940,75073.599596414,5238.5,112,1716380,4.90023786598811,1.95569555403091e-55,1.1357630662935e-16,25.4976303317536,13.9340835956252
"578","PrimaryMetabolite","IL097",19586.4739336493,1055,269,1928,123592.656772014,5628,114,2649565,4.55961771339753,1.34816955242858e-56,2.50055373111668e-18,25.4976303317536,14.2575700785174
"579","PrimaryMetabolite","IL103",18382.0796963947,1054,269,1674,129003.247259665,4866.5,141,2990656,4.46317398512622,5.89932748093773e-57,2.24766837828939e-21,25.5218216318786,14.1660123778381
"580","PrimaryMetabolite","IL109",17829.9297245964,1053,269,2088,114176.350374462,6709,174,3307015,4.83265460491713,6.86946060137559e-57,4.28579210260372e-20,25.5460588793922,14.1220133962434
"581","PrimaryMetabolite","IL115",22901.6995260663,1055,269,2237,156020.898818974,6887.5,234,3158087,4.51501614377671,6.60744344523408e-57,8.76709747797997e-22,25.4976303317536,14.4831670436729
"582","PrimaryMetabolite","IL121",19003.981042654,1055,269,2198,106626.795577379,6927,124,2480772,4.83303725832418,2.65631035151952e-56,1.24100886397318e-18,25.4976303317536,14.2140140522568
"583","PrimaryMetabolite","IL127",14272.0437262357,1052,269,1427,78314.2334906477,4158,16,1548455,4.6512296613604,5.76348539893544e-56,9.04211917815876e-16,25.5703422053232,13.8009043200105
"584","PrimaryMetabolite","IL133",17112.745971564,1055,269,1823,91985.2549229441,6170.5,57,2023837,4.80663766387031,5.03594836928913e-56,3.13424089023295e-16,25.4976303317536,14.0627836578861
"585","PrimaryMetabolite","IL139",15418.1726755218,1054,269,1863,81931.9165733705,5616.5,109,1814661,4.83762664918477,5.35242407523502e-56,9.22739089474744e-17,25.5218216318786,13.9123441702123
"586","PrimaryMetabolite","IL145",15685.0085308057,1055,269,1484,89636.774223329,4228,56,1562289,4.57064081214282,3.97368571834455e-56,2.88938675191844e-16,25.4976303317536,13.9370986933881
"587","PrimaryMetabolite","IL151",17776.8414055081,1053,269,2244,86210.235418313,6210.5,147,1831686,4.92405064218886,1.5168362191773e-55,4.34398179815679e-17,25.5460588793922,14.1177113880017
"588","PrimaryMetabolite","IL157",14896.3500948767,1054,269,1716,65045.4079757977,4747.5,102,1168340,4.92451259793571,8.97037495095021e-55,4.27171691969867e-16,25.5218216318786,13.8626712642591
"589","PrimaryMetabolite","IL163",20521.6815165877,1055,269,1480,149418.322743837,4019,136,3164866,4.15333129459999,6.63183145253807e-57,2.72094766038031e-21,25.4976303317536,14.3248613276607
"590","PrimaryMetabolite","IL169",18119.1450236967,1055,269,1888,103014.374933004,6302.5,172,2292298,4.74946870196377,2.84300743987288e-56,1.45802185588313e-18,25.4976303317536,14.1452272610278
"591","PrimaryMetabolite","IL175",14404.2542694497,1054,269,1612,70757.8217922884,4015,71,1215932,4.77058494669385,1.99600247529341e-55,1.13013279384949e-16,25.5218216318786,13.8142073514241
"592","PrimaryMetabolite","IL181",14996.7857819905,1055,269,1528,79985.4090700309,4633,68,1611015,4.67367324657389,7.90338921742624e-56,3.53228910256342e-17,25.4976303317536,13.8723657047187
"593","PrimaryMetabolite","IL187",21593.244549763,1055,269,1798,149227.646284386,6458,108,2790438,4.40939119555354,6.9177646447949e-57,7.77199519841944e-19,25.4976303317536,14.3982924151361
"594","PrimaryMetabolite","IL193",16063.7635327635,1053,269,1883,75285.375061886,5674.5,57,1721365,4.91688381088321,2.73102164548828e-55,2.92191688165195e-15,25.5460588793922,13.9715223168604
"595","PrimaryMetabolite","IL199",16152.4473933649,1055,269,1763,85768.5672011322,5322.5,79,1868683,4.72914607948877,7.31146399390968e-56,4.87152119478038e-17,25.4976303317536,13.9794651559091
"596","PrimaryMetabolite","IL205",17343.0426944972,1054,269,1397,107749.014907762,3988,98,2494954,4.47854120697073,1.92042371493817e-56,9.48460389767754e-23,25.5218216318786,14.0820694093187
"597","PrimaryMetabolite","IL211",14889.1725118483,1055,269,1807,67808.4701685718,5122,39,1338602,4.89756871566623,4.62420624195499e-55,1.75553641713895e-13,25.4976303317536,13.8619759557511
"598","PrimaryMetabolite","IL217",15255.6166982922,1054,269,2005,64628.8937305746,5580.5,73,921191,4.93494728962362,1.36763340521834e-54,4.67537649489641e-12,25.5218216318786,13.897052880645
"599","PrimaryMetabolite","IL223",16269.4311490978,1053,269,1797,83860.9240925974,5597.5,44,1649743,4.76595305210192,9.73358824257653e-56,1.01101289220974e-14,25.5460588793922,13.9898761884749
"600","PrimaryMetabolite","IL229",15868.3402843602,1055,269,1129,88384.2358182141,3534.5,58,1641791,4.42251107203178,7.74855871702266e-56,1.11890889105194e-19,25.4976303317536,13.9538636199632
"601","PrimaryMetabolite","IL235",15134.0360189573,1055,269,1707,69255.336803603,4711,76,1157256,4.82509135234035,5.4680718825604e-55,5.99672369489155e-14,25.4976303317536,13.8855091634059
"602","PrimaryMetabolite","IL241",16393.885199241,1054,269,1347,100176.658383552,3667,131,1962738,4.42473121492976,2.50177552543892e-56,6.94535794952699e-22,25.5218216318786,14.0008701798953
"603","PrimaryMetabolite","IL247",20746.1736242884,1054,269,2086,133713.165589074,6815,152,3025896,4.63591266805224,9.25864501334682e-57,5.22307615813688e-20,25.5218216318786,14.3405576532472
"604","PrimaryMetabolite","IL253",14770.1004739336,1055,269,1566,74266.7158771529,3807.5,82,1461866,4.74237655616266,1.55630953472072e-55,3.96114316541341e-19,25.4976303317536,13.8503920196503
"605","PrimaryMetabolite","IL259",18357.1071090047,1055,269,1583,137465.238394914,4718,77,3091251,4.30468938271472,4.33152018159591e-57,4.77804412112076e-19,25.4976303317536,14.1640511023355
"606","PrimaryMetabolite","IL265",17939.891943128,1055,269,1835,126180.553434143,4664,128,2653851,4.42292184923543,5.93493590918047e-57,3.08506967476175e-18,25.4976303317536,14.1308835800863
"607","PrimaryMetabolite","IL271",15712.6110056926,1054,269,1577,79668.01345894,4307.5,70,1373742,4.72204096270555,1.40740485216078e-55,1.94539348635568e-17,25.5218216318786,13.9396353165132
"608","PrimaryMetabolite","IL277",16463.2796208531,1055,269,1304,111000.510056654,4285,112,2274391,4.34719511762257,1.0224518436581e-56,2.07500480932034e-19,25.4976303317536,14.0069641406695
"609","PrimaryMetabolite","IL283",14302.4144486692,1052,269,1601,73272.739949112,4135.5,68,1136033,4.66395427366206,1.32186187277863e-55,5.0831336680217e-15,25.5703422053232,13.8039710943216
"610","PrimaryMetabolite","IL289",16840.1927825261,1053,269,1979,85372.9193230272,5409.5,92,1552384,4.76419470500778,1.23084083283298e-55,2.83679490327244e-14,25.5460588793922,14.0396210336784
"611","PrimaryMetabolite","IL295",13679.3895734597,1055,269,1514,67379.6462729229,4104,64,1139814,4.71610954180968,2.14228374186133e-55,3.09402657907442e-16,25.4976303317536,13.739716232654
"612","PrimaryMetabolite","IL301",14088.6767772512,1055,269,1453,75902.3009817069,3557.5,52,1111171,4.55394588239047,8.32852413989691e-56,1.01620390313928e-14,25.4976303317536,13.7822484981847
"613","PrimaryMetabolite","IL307",16104.2199052133,1055,269,1777,82358.1299527959,4716.5,76,1645593,4.7262691406716,1.24359639857867e-55,1.74842850787583e-15,25.4976303317536,13.9751511572439
"614","PrimaryMetabolite","IL313",19127.9981042654,1055,269,1904,127192.129083364,5485,87,3495856,4.57852123774051,8.13318087713146e-57,7.17505627637549e-16,25.4976303317536,14.2233982717292
"615","PrimaryMetabolite","IL319",15268.742640076,1053,269,1500,73407.9866528972,3705,50,1286014,4.73319573309297,3.21733328475023e-55,2.19244461245367e-18,25.5460588793922,13.8982936426263
"616","PrimaryMetabolite","IL325",16305.2495256167,1054,269,1711,83555.1100052643,4234.5,65,1382035,4.68803078350982,1.27926012947968e-55,9.76971869512782e-16,25.5218216318786,13.9930488989318
